INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,MILLENIAL,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY
17500.0059,55.44990222,1,0,1,1,0,37.29,0,32,0,18
22500.0029,60.309539,1,0,1,1,0,1.44,0,7,0,8
12500.0077,93.146646,1,0,1,1,0,1.35,0,4,0,12
5000.0047,58.89587,1,0,0,0,0,15.82,0,7,0,15
37500.0066,55.45060222,0,0,0,1,0,19.02,0,16,0,12
5000.0028,73.642773,1,0,1,0,1,0.94,0,2,0,17
5000.0026,55.44660222,1,1,0,0,0,33.5,0,40,0,13
42500.0073,81.975815,0,0,1,0,0,1.03,0,6,0,10
32500.0005,49.807482,1,0,1,1,1,3.41,0,7,0,12
42500.0036,60.644257,1,0,1,1,0,20.34,0,25,0,13
42500.0053,86.477579,0,0,1,1,1,0.27,0,9,0,16
37500.0051,89.226181,0,0,1,1,1,3.22,0,5,0,15
162500.0026,63.140177,0,0,0,1,0,8.76,0,4,0,12
42500.0014,63.138977,0,0,1,0,0,1.96,0,6,0,14
87500.0063,55.45030222,1,0,0,0,1,3.24,0,134,1,7
52500.0016,77.140546,0,0,1,1,1,0.88,0,7,0,6
27500.0078,78.89897,1,0,1,1,0,2.79,0,6,0,18
12500.0056,58.058988,1,0,1,0,1,10.85,0,7,0,10
17500.0014,98.807697,1,0,1,1,0,5.08,0,6,0,6
250000.0083,63.731777,0,0,1,1,1,8.05,0,3,0,19
87500.0062,57.312155,1,0,1,1,0,5.76,0,5,0,7
37500.0063,79.976184,0,0,1,1,1,0.39,0,6,0,19
27500.0093,90.31457,0,0,1,1,0,0.07,0,7,0,6
12500.0097,55.45370222,1,0,0,0,0,22.54,0,44,0,7
22500.0014,69.222481,0,0,1,0,0,2.05,0,9,0,9
62500.0051,55.44910222,0,0,0,1,0,26,0,20,0,17
27500.0032,57.561037,0,0,1,1,1,1.84,0,6,0,19
32500.0008,54.89197,1,0,0,0,0,23.87,0,34,0,11
125000.0031,60.224866,0,0,1,1,0,5.1,0,2,0,9
62500.0095,63.481095,1,0,1,0,1,25.65,0,39,0,6
47500.0016,91.221313,0,0,1,1,1,0.3,0,9,0,10
22500.0092,99.732677,0,1,0,1,0,2.23,0,9,0,12
12500.0043,54.30957,1,0,1,0,1,17.64,0,41,0,19
80372.18318,54.563853,0,0,0,1,0,48.3,0,2,0,19
57500.0023,54.30757,0,0,1,1,0,17.73,0,18,0,6
17500.004,82.224397,0,0,1,1,0,2.89,0,8,0,13
80372.18108,55.44860222,0,0,0,1,0,8.25,0,1,0,15
87500.0031,55.44710222,0,0,0,1,0,6.24,0,7,0,19
42500.0097,55.45370222,1,0,1,1,0,22.14,0,326,1,13
17500.0096,74.648888,1,0,1,1,1,3.63,0,6,0,16
12500.0096,39.062304,1,0,1,0,0,1.43,0,9,0,6
87500.0036,52.477248,1,0,1,1,0,56.16,0,28,0,8
87500.0063,53.813282,1,0,1,1,1,44.28,0,7,0,7
70000.001,40.389775,1,0,1,1,0,35.82,0,35,0,15
47500.0095,85.39759,0,0,1,1,1,3.34,0,2,0,11
42500.0061,55.45010222,1,0,0,1,0,43.4,0,19,0,6
80372.17758,58.96893,0,0,1,1,0,15.4,0,2,0,14
37500.0007,54.96853,1,0,0,1,0,20.9,0,36,0,11
27500.0036,85.142546,0,0,1,1,0,2.51,0,9,0,17
80372.17678,55.44430222,0,0,0,1,0,1.53,0,4,0,10
47500.002,87.971884,0,0,0,1,0,1.41,0,8,0,16
37500.0032,65.476164,0,0,1,1,0,1.92,0,8,0,17
27500.0079,75.145477,1,0,1,1,0,2.82,0,6,0,19
225000.0077,55.45170222,0,0,1,1,0,9.45,0,1,0,13
32500.0088,58.732962,1,0,1,0,0,21.35,0,23,0,6
125000.0062,66.89737,1,0,1,0,1,22.05,0,42,0,16
27500.0011,83.891586,1,0,1,1,0,2.28,0,4,0,15
17500.0027,55.726177,1,0,1,1,0,18.2,0,23,0,8
37500.0013,63.472895,0,0,1,1,1,2.98,0,8,0,19
22500.0088,83.732277,0,0,1,0,0,3.17,0,9,0,15
17500.0078,101.565637,1,0,1,1,0,7.14,0,6,0,6
32500.0026,55.44660222,1,0,1,0,0,24.3,0,38,0,13
5000.0054,80.312039,1,0,1,0,0,1.17,0,5,0,11
87500.0069,60.14653,1,0,1,1,1,13.5,0,2,0,9
52500.0069,58.394306,1,1,0,0,1,16.11,0,34,0,19
125000.0083,64.977499,0,0,1,1,0,10.5,0,2,0,6
22500.0039,50.30917,0,0,0,0,0,7.24,0,8,0,7
52500.0095,72.73503,1,0,1,0,0,16.05,0,28,0,10
62500.0004,38.30567,1,0,1,1,1,25.02,0,38,0,10
32500.0025,66.474779,0,1,0,0,0,0.71,0,7,0,10
17500.0042,89.225281,0,0,1,1,1,2.17,0,4,0,9
125000.0093,58.566453,0,0,0,0,1,7.74,0,5,0,12
87500.0097,58.648988,0,0,1,1,1,3.69,0,3,0,7
5000.0073,72.565822,1,1,0,1,0,2.31,0,7,0,12
12500.0085,79.146077,0,1,0,0,0,2.09,0,7,0,18
125000.0098,64.73533,1,0,1,1,0,41.22,0,29,0,7
47500.0045,55.44850222,0,0,1,1,0,0.7,0,4,0,12
37500.0077,55.45170222,1,0,0,1,1,25.56,0,34,0,9
125000.0049,69.058973,1,0,1,1,1,31.05,0,21,0,13
70000.0024,62.389806,1,0,1,1,1,21.6,0,36,0,7
225000.0011,55.44510222,0,0,0,1,0,28.34,0,18,0,6
125000.0009,69.139846,1,0,1,1,0,23.7,0,39,0,8
80372.18128,61.310755,0,0,0,1,0,10.8,0,1,0,19
62500.0021,86.30737,0,0,1,1,1,0.4,0,8,0,9
32500.004,65.142946,1,0,1,0,0,10.36,0,6,0,14
87500.0088,55.45280222,1,0,1,1,0,48.06,0,31,0,6
70000.0011,64.14073,1,0,1,1,0,25.2,0,24,0,9
225000.0089,54.733062,0,0,1,1,0,23.22,0,2,0,18
57500.0049,37.644873,0,0,1,1,0,16.48,0,31,0,15
70000.0041,60.72963,1,0,1,1,0,9.18,0,1,0,19
80372.18278,55.45030222,0,0,0,1,0,21.24,0,3,0,10
37500.0035,35.809113,1,0,1,1,0,28.6,0,13,0,13
70000.0018,56.970999,1,0,1,1,0,29.51,0,41,0,10
162500.008,66.565153,0,0,1,1,1,21.98,0,27,0,16
125000.0085,56.315139,0,0,1,1,1,13.5,0,4,0,7
32500.0071,58.813397,1,0,1,1,1,22.89,0,36,0,6
125000.0029,89.809882,1,0,1,1,0,25.56,0,40,0,12
27500.0009,81.807882,1,0,1,1,1,2.02,0,7,0,9
27500.0002,74.724362,1,0,1,1,1,4.84,0,9,0,10
87500.0026,55.44660222,0,0,1,1,0,14.04,0,1,0,10
17500.0099,47.815513,1,0,0,1,0,36.92,0,6,0,18
27500.0032,66.223597,0,0,1,1,0,0.59,0,8,0,7
47500.0051,84.059857,0,0,1,1,0,0.66,0,5,0,6
27500.0014,68.809066,0,0,1,1,0,0.62,0,7,0,9
87500.006,77.974515,1,0,1,1,1,17.4,0,499,1,11
47500.0065,55.45050222,1,0,1,1,0,23.8,0,44,0,19
62500.0054,42.811697,1,0,1,1,0,52.2,0,103,1,11
70000.0005,74.639788,1,0,1,1,0,5.39,0,285,1,14
125000.0017,56.809366,1,0,1,1,1,51.66,0,2,0,10
87500.0001,55.44410222,0,0,1,1,0,7.7,0,6,0,9
42500.0084,59.061104,1,1,0,1,1,23.4,0,35,0,9
5000.0038,75.642404,0,1,0,0,1,1.29,0,9,0,11
62500.0043,77.811282,1,0,1,1,0,18.27,0,29,0,16
80372.17868,55.44620222,0,0,0,1,0,8,0,1,0,19
87500.0012,55.44520222,0,0,1,0,0,3.19,0,9,0,18
250000.0012,76.474848,1,0,1,1,1,16.5,0,19,0,12
80372.18278,55.45030222,0,0,0,0,0,30.12,0,24,0,19
162500.0039,63.223613,0,0,1,1,0,16.14,0,37,0,11
5000.0027,59.641304,1,0,1,0,1,4.06,0,7,0,9
42500.0074,91.563868,0,0,1,0,1,1.73,0,8,0,15
87500.0066,75.144177,1,0,1,1,0,22.68,0,37,0,13
125000.0014,50.640688,0,0,1,1,0,27.45,0,37,0,7
27500.0056,75.896086,1,1,0,1,0,2.61,0,7,0,10
12500.0041,90.224497,0,0,1,0,1,3.47,0,4,0,10
42500.0002,56.473848,1,0,1,1,1,24.16,0,30,0,16
62500.0074,39.813013,0,0,1,1,0,26.88,0,30,0,14
87500.0004,71.806013,1,0,1,1,0,22.4,0,29,0,18
80372.18608,55.45360222,0,0,1,1,0,12.16,0,5,0,8
80372.18598,55.45350222,0,0,0,1,0,15.6,0,1,0,18
17500.0001,67.219813,1,0,1,1,0,13.08,0,3,0,19
42500.0004,41.473364,0,1,0,1,1,3.96,0,9,0,7
5000.0044,67.391121,0,0,1,0,1,0.58,0,7,0,19
125000.0082,48.900739,1,0,1,1,0,47.34,0,28,0,7
47500.0055,62.31077,1,0,1,1,0,16.38,0,33,0,8
5000.0024,55.44640222,1,0,1,1,0,28.9,0,26,0,13
62500.002,77.970515,1,0,0,1,1,12.74,0,6,0,11
22500.007,55.45100222,0,0,0,0,0,8.52,0,8,0,15
37500.0012,81.140146,1,0,1,1,1,8.12,0,9,0,6
42500.0096,35.733077,1,0,1,1,0,27.72,0,33,0,15
37500.005,58.811297,1,0,1,1,1,21.33,0,7,0,12
42500.0023,47.222013,1,0,1,0,1,32.25,0,6,0,17
32500.0078,65.647773,0,0,1,0,0,0.98,0,1,0,10
187500.0012,60.559722,0,0,1,1,1,2.1,0,3,0,8
80372.17798,55.44550222,0,0,0,1,0,10.1,0,4,0,8
62500.0084,73.39649,1,0,1,1,1,20.16,0,24,0,12
80372.18088,60.14403,0,0,0,0,0,13.92,0,1,0,15
42500.0067,54.060088,1,0,0,1,0,42.45,0,36,0,13
87500.0038,51.809413,1,0,1,0,0,17.28,0,44,0,9
12500.0028,74.559953,1,0,1,0,1,1.28,0,5,0,10
12500.0063,55.45030222,0,0,0,0,0,5.64,0,9,0,11
12500.0004,85.473364,1,0,1,0,1,2.84,0,6,0,13
12500.0097,55.45370222,0,0,0,0,0,1.56,0,9,0,7
250000.0025,54.97033,1,0,1,1,0,10.08,0,5,0,18
57500.0046,55.44860222,1,0,0,1,0,33.66,0,43,0,7
87500.0085,60.482148,0,0,1,1,1,19.25,0,22,0,18
57500.0043,74.728462,1,0,1,1,1,8.96,0,9,0,13
47500.0052,75.057904,0,0,0,1,1,0.07,0,6,0,16
57500.0021,87.807713,1,0,1,1,0,10.92,0,9,0,10
80372.18018,55.44770222,0,0,0,0,0,2.2,0,3,0,6
52500.0061,87.896586,0,0,1,1,0,2.62,0,9,0,16
70000.0008,55.639404,1,0,1,1,0,31.72,0,24,0,15
87500.0045,80.973699,1,0,1,1,1,36.36,0,43,0,9
250000.0002,60.72573,0,0,1,1,1,6.24,0,1,0,10
47500.0083,51.978184,1,0,1,1,1,42.66,0,15,0,16
70000.0056,55.896086,0,0,1,1,1,3.08,0,2,0,6
47500.0006,79.970484,0,0,1,1,1,1.03,0,8,0,13
62500.0044,39.810013,1,0,1,1,0,37.8,0,30,0,18
12500.0087,71.899186,0,0,1,1,1,3.21,0,7,0,16
5000.0024,37.894255,0,0,0,0,0,5.88,0,9,0,13
250000.0069,83.563368,1,0,1,1,0,38.76,0,550,1,9
87500.0096,60.483248,0,0,1,1,1,18.2,0,1,0,17
57500.009,55.45300222,1,0,1,1,0,34.02,0,42,0,10
70000.0001,60.558622,0,1,0,1,0,0.26,0,7,0,11
27500.0035,84.562022,0,0,1,1,0,0.67,0,3,0,11
70000.0043,62.142561,1,0,1,1,1,12.69,0,5,0,11
80372.17678,55.44430222,0,0,0,1,0,12.06,0,1,0,15
47500.0098,50.649088,0,0,0,1,0,17.5,0,17,0,17
27500.0006,85.558437,1,0,1,1,0,1.92,0,4,0,13
17500.0088,84.482448,0,0,1,1,1,3.26,0,6,0,10
37500.0092,83.565668,1,0,1,1,0,2,0,9,0,17
37500.0044,90.810697,0,0,1,1,0,0.13,0,6,0,15
27500.0048,47.643404,1,0,1,1,0,30.48,0,6,0,19
87500.0047,56.478348,1,0,0,1,1,16.74,0,2,0,10
37500.0034,46.475679,1,1,0,1,0,24.3,0,15,0,8
47500.002,92.560522,0,0,1,1,0,3.04,0,7,0,12
62500.0012,65.055273,0,0,1,1,1,2.16,0,6,0,18
70000.0051,55.44910222,0,0,0,1,0,21.68,0,1,0,14
32500.0043,59.057004,1,0,1,0,0,1.12,0,9,0,14
87500.009,57.815982,0,0,1,0,0,13.23,0,4,0,12
5000.0023,55.44630222,0,0,0,0,0,1.29,0,6,0,16
57500.0075,36.73303,0,0,0,1,0,19.12,0,20,0,12
225000.0049,56.059657,0,0,1,0,1,13.32,0,1,0,6
27500.0094,76.817066,0,0,1,1,0,0.14,0,7,0,15
57500.0073,42.145561,1,0,0,1,0,38.34,0,39,0,8
57500.0028,71.389521,0,0,1,1,1,2.06,0,1,0,6
162500.0046,63.643204,0,0,1,1,0,4.92,0,8,0,10
70000.0011,55.44510222,0,0,0,1,0,18.83,0,27,0,17
57500.0088,58.815097,1,0,1,1,1,27.86,0,40,0,8
87500.0049,55.44890222,0,0,0,0,0,11.9,0,1,0,19
125000.0086,59.978484,0,0,1,1,0,14.58,0,5,0,7
22500.0071,81.647073,0,0,1,0,1,2.57,0,5,0,8
70000.0003,75.723777,1,0,1,1,1,3.78,0,8,0,19
37500.0018,73.474764,0,0,1,1,0,1.83,0,9,0,17
87500.0054,82.392806,1,0,1,1,1,29.76,0,30,0,13
52500.0045,99.974384,0,0,0,1,0,1.97,0,8,0,8
70000.0011,76.72663,0,0,1,1,1,3.84,0,4,0,10
62500.0079,52.062657,1,0,1,0,1,46.44,0,16,0,9
87500.0071,57.975615,1,0,1,0,0,59.22,0,43,0,12
87500.0019,50.89307,1,0,1,1,0,51.66,0,30,0,19
62500.0035,78.475779,0,0,1,1,0,5.68,0,9,0,11
125000.0077,69.480664,0,0,1,1,1,21.35,0,40,0,18
42500.0011,55.891586,1,0,1,1,0,9.2,0,9,0,10
87500.0085,80.977699,0,0,1,1,1,16.9,0,20,0,7
62500.0049,82.143161,1,0,1,1,0,5.67,0,8,0,17
22500.0075,79.977384,1,0,1,0,1,10.32,0,6,0,9
62500.005,54.477279,1,0,1,1,1,35.46,0,24,0,15
125000.0033,58.056688,0,0,1,1,0,2.25,0,5,0,8
57500.0041,64.562622,0,0,1,1,0,7.29,0,475,1,13
80372.17898,65.308455,0,0,0,1,1,8.32,0,1,0,17
17500.0086,57.815582,1,0,1,1,0,0.14,0,8,0,17
70000.0053,58.392706,1,0,1,1,0,21.06,0,4,0,17
125000.0072,61.39529,1,0,1,1,0,48.9,0,22,0,6
27500.0013,90.30657,0,0,1,1,1,0.71,0,5,0,11
80372.17858,55.44610222,0,0,0,0,0,9.4,0,6,0,16
125000.0024,66.559553,1,0,1,1,1,41.4,0,43,0,14
42500.001,60.559522,1,0,1,1,0,12.06,0,6,0,13
32500.0047,55.44870222,1,0,1,0,1,21.56,0,24,0,7
87500.0044,79.894886,1,0,1,1,0,19.56,0,20,0,10
70000.0049,50.811197,1,0,1,1,0,23.22,0,31,0,17
225000.0044,73.644373,1,0,1,1,0,34.2,0,41,0,12
87500.0053,87.643904,1,0,1,1,0,22.68,0,44,0,17
80372.18158,55.44910222,0,0,1,1,0,13.97,0,4,0,18
62500.0017,62.389106,1,0,1,1,0,19.92,0,32,0,14
17500.0029,55.44690222,1,0,1,1,1,23.5,0,27,0,14
37500.0057,55.392421,1,0,1,1,0,48.3,0,43,0,7
42500.0035,52.477148,1,0,1,1,0,46.65,0,8,0,7
70000.0097,67.648304,0,0,1,1,0,8.05,0,557,1,19
42500.0048,54.561953,0,0,1,0,0,20.64,0,7,0,12
32500.0063,82.563453,0,0,1,0,0,0.56,0,5,0,18
87500.0072,66.31247,1,0,1,0,1,25.35,0,44,0,13
87500.0035,55.726977,1,0,1,1,0,38.34,0,35,0,13
62500.0002,55.44420222,0,0,1,1,1,0.07,0,2,0,8
47500.0065,55.144077,1,0,1,1,0,21.42,0,33,0,14
37500.0099,75.733377,0,0,1,1,0,2.34,0,7,0,16
22500.0089,57.062973,1,0,0,1,1,14.42,0,6,0,18
87500.0055,51.310086,1,0,0,1,1,52.38,0,25,0,10
125000.0025,69.056573,1,0,1,1,1,32.85,0,29,0,8
80372.17928,55.44680222,0,1,0,1,0,1.2,0,2,0,11
17500.0087,55.395421,1,0,1,1,1,32.67,0,32,0,9
42500.0088,71.814413,1,0,1,1,0,16.7,0,43,0,8
125000.0071,64.395875,0,0,0,1,1,12.18,0,2,0,11
80372.17998,55.44750222,0,0,1,1,0,18.6,0,2,0,16
125000.0054,55.142977,0,0,0,1,0,4.2,0,4,0,14
87500.007,105.975515,1,0,1,1,0,18,0,21,0,9
62500.0097,75.314286,1,0,1,1,0,23.31,0,27,0,10
42500.0043,55.44830222,1,0,1,0,1,47.32,0,31,0,18
87500.0081,62.565253,1,0,0,1,1,38.16,0,25,0,15
70000.0009,45.306855,1,0,1,1,0,26.64,0,387,1,8
42500.0076,67.731077,0,0,0,1,1,5.66,0,7,0,19
225000.0071,61.647073,1,0,1,1,1,10.95,0,4,0,12
62500.0044,55.44840222,0,1,0,1,0,25.68,0,36,0,12
57500.0099,58.230297,0,0,1,1,1,19.74,0,32,0,9
42500.0022,75.558668,0,0,1,1,0,0.09,0,8,0,13
17500.0021,74.96993,0,0,0,1,1,1.26,0,6,0,11
17500.0004,83.220113,0,0,1,1,1,3.46,0,2,0,6
80372.18308,50.89777,1,0,0,1,0,50.94,0,21,0,12
57500.0072,73.39529,1,0,1,1,0,21.63,0,43,0,7
125000.0063,92.564822,1,0,1,1,0,25.2,0,24,0,12
80372.18368,50.646488,0,0,0,1,0,48.16,0,38,0,15
12500.0089,82.481179,0,1,0,1,1,3.1,0,3,0,15
27500.0058,67.644404,1,0,1,1,0,12.36,0,4,0,16
125000.005,68.897539,1,0,1,1,0,28.35,0,38,0,7
80372.18008,55.44760222,0,0,1,1,0,0.4,0,1,0,17
80372.17808,61.726446,0,1,0,0,0,8.44,0,3,0,8
125000.0068,58.394206,0,0,1,1,0,12.87,0,5,0,10
80372.17848,55.44600222,0,0,0,0,0,25.8,0,5,0,9
47500.0021,59.971984,1,0,1,1,0,22.23,0,12,0,15
87500.0056,69.478564,0,0,0,0,0,17.64,0,39,0,17
12500.0077,54.813997,1,0,1,0,1,33.02,0,25,0,12
225000.0082,55.646804,1,0,1,1,0,33.3,0,33,0,13
27500.0078,61.732646,1,0,0,1,1,4.25,0,9,0,17
17500.0043,74.142561,0,0,1,1,0,1.32,0,8,0,8
70000.006,55.644604,1,0,1,1,1,50.58,0,2,0,17
62500.0062,61.974715,1,0,0,1,0,24.39,0,31,0,6
125000.0052,60.226966,1,0,1,1,0,21.75,0,19,0,19
250000.0069,56.899439,0,0,1,1,1,4.59,0,1,0,8
47500.0059,74.393306,0,0,1,1,1,2.07,0,8,0,8
187500.0041,50.224497,1,0,1,1,1,60.66,0,40,0,13
37500.0088,86.147061,0,0,1,1,0,2.93,0,9,0,10
125000.0015,69.559337,0,0,1,1,0,7.32,0,143,1,6
22500.0024,57.560237,0,0,1,0,0,4.5,0,9,0,7
70000.0003,63.723777,0,0,1,1,1,5.68,0,8,0,16
32500.0094,74.566553,0,0,1,1,0,1.5,0,5,0,8
125000.0096,65.315555,0,0,1,1,0,6.79,0,1,0,13
87500.0096,65.230681,0,1,0,1,1,0.91,0,1,0,11
125000.008,68.14763,0,0,1,1,0,18.13,0,25,0,15
62500.0079,58.89907,1,0,1,1,1,22.54,0,34,0,11
17500.0035,57.224581,0,1,0,0,0,0.1,0,4,0,10
125000.0074,68.899939,0,0,1,1,1,22.61,0,32,0,12
80372.17748,55.44500222,0,0,0,1,0,7.4,0,8,0,19
17500.0033,85.476264,1,0,1,1,0,1.11,0,5,0,6
87500.0063,66.226697,0,0,1,1,1,17.64,0,29,0,14
32500.0011,74.473379,1,0,1,0,0,2.14,0,4,0,13
57500.0079,62.480179,1,0,1,1,1,20.07,0,44,0,8
32500.0029,64.476548,1,0,1,0,0,3.8,0,6,0,18
70000.0058,50.97363,1,0,1,1,1,41.04,0,24,0,18
52500.0058,55.44980222,1,0,1,1,0,32.34,0,44,0,19
42500.0066,60.899139,0,0,1,1,0,2.7,0,5,0,11
37500.0017,57.140646,0,0,1,1,0,3.64,0,6,0,14
52500.0093,59.814913,1,0,1,0,0,24.84,0,44,0,16
32500.0063,69.813282,1,0,1,0,1,5.19,0,6,0,18
12500.0057,55.44970222,1,0,1,0,0,26.84,0,29,0,9
125000.0081,75.312686,0,0,1,1,0,16.6,0,44,0,19
62500.005,53.729846,1,0,1,1,0,20.16,0,43,0,15
5000.0031,80.972299,0,0,1,0,1,1.15,0,8,0,13
17500.0028,89.308755,0,0,0,1,0,2.67,0,6,0,12
87500.0024,54.97023,1,0,1,1,0,4.68,0,5,0,7
87500.0063,56.73183,1,0,1,1,1,0,0,3,0,7
70000.0051,50.31037,1,0,1,1,0,44.28,0,44,0,10
12500.0052,92.645857,0,0,0,1,0,1.05,0,3,0,12
5000.0072,88.647857,0,0,0,1,0,0.06,0,8,0,19
5000.0038,75.973684,0,0,1,0,0,0.94,0,2,0,12
17500.009,49.147946,1,0,0,1,1,40.3,0,11,0,7
87500.0003,68.558822,1,0,1,1,1,27.17,0,29,0,15
32500.0019,68.390675,0,0,1,0,0,2.97,0,7,0,19
27500.0089,73.815882,1,0,1,1,0,9.42,0,485,1,13
57500.0091,60.315739,1,0,0,1,0,28.17,0,44,0,9
17500.0085,81.314455,0,0,1,1,1,1.15,0,8,0,16
37500.0011,75.970984,0,0,1,1,1,0.11,0,8,0,14
37500.0071,78.731262,0,0,1,1,1,2.12,0,8,0,15
17500.0023,84.72783,0,0,1,1,1,1.67,0,7,0,6
42500.0032,58.97103,1,0,1,1,0,2.25,0,7,0,8
27500.0088,102.648088,1,0,0,1,0,7.17,0,2,0,14
17500.0033,67.307886,0,0,0,0,1,0.21,0,6,0,7
27500.0086,55.45260222,1,1,0,1,1,23.94,0,33,0,19
27500.0058,92.312439,0,1,0,1,0,1.23,0,6,0,7
47500.0023,67.389021,0,0,1,1,0,1.12,0,9,0,7
27500.008,66.395406,0,0,1,1,0,3.43,0,9,0,12
47500.0018,101.893655,0,0,1,1,0,0.45,0,6,0,12
62500.0055,55.44950222,0,1,0,1,0,25.2,0,25,0,19
32500.0063,59.811913,0,0,1,1,0,2.04,0,8,0,12
87500.0019,55.473495,1,0,1,1,1,10.26,0,4,0,6
62500.0068,55.45080222,1,0,0,1,0,61.38,0,28,0,14
125000.0095,78.566653,1,0,1,1,1,26.78,0,570,1,18
87500.0001,64.388875,1,0,1,1,0,26.13,0,38,0,19
70000.0015,61.726346,1,0,1,1,0,22.16,0,44,0,11
47500.0025,55.44650222,0,0,1,1,0,16.95,0,40,0,6
125000.0097,49.734546,1,1,0,1,0,23.04,0,37,0,9
47500.0088,53.815782,1,0,0,0,0,20.16,0,18,0,9
87500.0043,56.226066,0,0,1,1,1,6.66,0,3,0,13
125000.0086,49.733446,1,0,1,1,0,47.16,0,20,0,10
32500.0052,55.44920222,1,0,1,0,0,23.76,0,29,0,9
57500.0081,76.900639,0,0,1,1,0,5.48,0,8,0,6
80372.18078,55.44830222,0,0,1,1,0,10.89,0,2,0,10
52500.0097,53.734546,0,0,1,1,0,19.74,0,32,0,15
17500.0024,77.560237,0,0,1,1,0,2.31,0,1,0,10
80372.18538,55.45290222,0,0,0,1,0,10.48,0,2,0,15
125000.0093,78.31457,1,0,1,1,1,16.25,0,42,0,8
17500.0021,72.560622,0,0,1,0,0,2.64,0,8,0,6
37500.0086,56.482248,0,0,0,1,0,9.87,0,8,0,19
87500.0007,82.96853,1,0,1,1,1,1,0,230,1,17
42500.0047,55.44870222,1,0,1,1,0,45.22,0,35,0,17
17500.0013,90.054688,0,0,1,0,0,2.47,0,9,0,8
125000.0046,67.142177,1,0,1,1,0,7.8,0,8,0,7
57500.0049,97.310855,0,0,1,1,0,5.28,0,7,0,6
42500.0058,83.392521,1,0,1,1,1,1.4,0,8,0,14
12500.0045,85.973015,1,0,1,0,0,3.96,0,7,0,16
62500.0045,56.973699,1,0,1,1,0,37.8,0,10,0,7
87500.0082,53.39629,1,0,1,1,1,31.86,0,24,0,13
80372.17858,54.641388,1,0,1,1,0,31.68,0,7,0,6
62500.0045,76.311139,1,0,1,0,1,22.4,0,44,0,6
250000.0015,60.475148,0,0,1,1,0,0.9,0,2,0,13
80372.18498,55.45250222,0,0,0,1,0,6.56,0,4,0,11
42500.0045,55.44850222,1,0,1,1,0,20.72,0,43,0,18
17500.0009,92.055657,0,0,1,0,0,1.38,0,7,0,16
57500.0001,86.387506,1,0,1,1,0,3.24,0,8,0,9
125000.0006,89.969115,1,0,1,1,0,25.74,0,19,0,13
27500.0061,63.310686,1,1,0,1,0,13.88,0,8,0,8
32500.006,72.898539,0,0,1,1,0,0.24,0,7,0,19
42500.0093,77.816282,1,0,1,1,0,6.55,0,1,0,17
32500.002,44.223766,1,0,0,1,0,22.99,0,6,0,19
32500.0092,48.482848,1,0,1,0,1,25.22,0,6,0,17
27500.0027,55.44670222,1,1,0,1,0,22.1,0,33,0,6
47500.009,81.481964,0,0,1,1,0,1.12,0,6,0,10
37500.0017,98.558853,0,0,1,1,0,0.95,0,7,0,11
80372.18018,55.44770222,0,0,0,0,0,3,0,3,0,9
47500.0034,55.44740222,1,0,1,1,0,39.26,0,24,0,8
87500.0016,59.306186,0,0,1,1,0,22.68,0,2,0,18
52500.0021,71.388821,0,0,1,1,0,1.38,0,9,0,14
52500.0082,89.815182,0,0,1,1,0,2.29,0,3,0,19
37500.0083,56.14793,1,0,1,1,0,9,0,8,0,6
70000.0036,56.225366,0,0,0,1,0,13.8,0,3,0,13
80372.18268,55.45020222,0,0,0,1,0,7.2,0,3,0,17
37500.0051,68.226866,1,1,0,1,1,9.66,0,9,0,8
37500.0072,75.730677,0,0,1,1,1,2.39,0,5,0,17
17500.006,93.311955,0,0,1,0,1,1.42,0,1,0,6
70000.0014,40.642057,1,0,1,0,0,41.22,0,238,1,13
70000.0073,63.311886,1,0,1,1,0,32.37,0,44,0,14
42500.0002,58.053588,1,0,1,1,0,15.52,0,193,1,16
5000.0043,94.476579,0,0,1,0,1,1.68,0,3,0,15
47500.0057,73.897555,0,0,1,1,0,1.42,0,6,0,8
52500.0039,67.056604,1,0,1,1,0,12.72,0,8,0,14
62500.0085,55.228213,0,0,1,1,0,23.44,0,37,0,17
62500.0037,55.223413,0,0,0,1,0,12.64,0,95,1,11
57500.0049,55.44890222,1,0,1,0,0,43.38,0,44,0,14
42500.0005,95.387221,1,0,1,1,1,1.12,0,3,0,7
52500.001,41.725846,0,0,1,1,1,20.58,0,28,0,19
87500.0037,60.477348,1,0,1,1,1,44.98,0,44,0,16
87500.0046,61.644573,0,0,1,1,1,12.66,0,4,0,7
37500.0025,69.894355,0,0,1,0,0,0.93,0,1,0,17
225000.0042,62.476479,0,0,1,1,1,0.42,0,1,0,9
62500.0028,45.642773,1,0,1,1,0,40.32,0,30,0,10
5000.0026,75.972484,0,0,1,1,0,3.44,0,3,0,16
62500.0038,40.562322,1,0,1,1,1,18.72,0,27,0,12
22500.0085,62.146761,1,0,0,0,1,3.75,0,9,0,15
57500.004,44.973199,1,0,1,1,0,30.24,0,37,0,19
17500.0028,50.390206,1,0,1,1,1,21.6,0,17,0,14
47500.0068,55.45080222,0,0,0,1,0,9.48,0,6,0,11
17500.004,59.560468,1,0,1,1,1,21.56,0,12,0,7
